empire_id,question,option_a,option_b,option_c,option_d,correct,difficulty,category,explanation,verified
1,When did the persecution of non-Christians begin in the Roman Empire?,Through war,6th century,conservative Romans,Roman roads,B,2,culture,,False
1,What did Roman sailing vessels navigate?,The Roman temple in Rome that was later converted into a Catholic church is called the Pantheon.,The Mediterranean as well as major rivers.,"Protecting maritime trade against pirates and patrolling the Mediterranean, parts of the North Atlantic coasts, and the Black Sea.","Athens, Gaza, Alexandria, and elsewhere.",B,2,geography,,False
1,What legal protections and privileges were entitled to citizens?,Citizens were entitled to legal protections and privileges not enjoyed by non-citizens.,"facilitating military policing, communications, and trade, and being resistant to floods and other environmental hazards.",It was converted into a Catholic church.,"The Empire is best thought of as a network of regional economies, based on a form of 'political capitalism' in which the state regulated commerce to assure its own revenues.",A,2,culture,,False
1,What was one of the focuses of Augustan monumental architecture?,7 to 12,individuals,Staged combats,The Campus Martius,D,2,culture,,False
1,How far apart were the mansiones located?,Latin gradually replaced Celtic and Italic languages.,It promoted trade and market integration,Debasement of the currency,The mansiones were located every seven to twelve Roman miles.,D,2,geography,,False
1,What did Trajan's successor Hadrian do in regards to the empire?,The Year of the Four Emperors led to the emergence of Vespasian.,Hadrian adopted a policy of maintaining rather than expanding the empire.,"The 'Five Good Emperors' of the Nerva–Antonine dynasty were Nerva, Trajan, Hadrian, Antoninus Pius, and Marcus Aurelius.",Seneca assumed that anyone involved in Roman commerce needs access to credit.,B,2,politics,,False
1,What was the basic unit of reckoning value in the Roman Empire?,Hydraulic mining,hypocaust,The ideal woman.,The sestertius,D,2,culture,,False
1,What is the significance of the rite of apotheosis?,"The hydraulic pipe organ was considered one of the most significant technical and musical achievements of antiquity, and it accompanied gladiator games and events in the amphitheatre.",To express cultural achievement.,The rite of apotheosis signified the deceased emperor's deification.,"Mimus theatre featured scripted scenarios with free improvisation, risqué language and sex scenes, action sequences, and political satire.",C,2,rulers,,False
1,What influenced Christian forms and practices in the Roman Empire?,"Rome's original religious hierarchy and ritual influenced Christian forms, and many pre-Christian practices survived in Christian festivals and local traditions.",The satirists during the early Principate in Rome were Persius and Juvenal.,The emperor had the final say in the outcome of spectacles and arena events in Rome.,"Iberian Peninsula, Gaul, Britain, Danubian provinces, Macedonia and Thrace, Asia Minor",A,2,religion,,False
1,What type of events were held in the entertainment venue called a circus?,None,War captives,Circenses,Producing food,C,2,culture,,False
1,Which city in the Eastern Empire was known for its school of Roman law?,Latin and Greek,Berytus (present-day Beirut),The Iberian Peninsula,Games (ludi) circenses,B,2,geography,,False
1,What were books written on in ancient Rome?,Books were written on papyrus rolls called volumen.,The width of the purple stripes (clavi) woven vertically,"Coarse wool in natural, dull shades.",Roman values (mores maiorum),A,2,culture,,False
1,Were slaves in Rome numerate and literate?,"The three major divisions of the military were the garrison at Rome, the provincial army, and the navy.","Most apartments in Rome lacked kitchens, though a charcoal brazier could be used for rudimentary cookery.","Yes, slaves in Rome were numerate and literate in significant numbers, with some being highly educated.","Most apartments in Rome lacked kitchens, but a charcoal brazier could be used for rudimentary cookery.",C,2,culture,,False
1,What types of Roman sculpture have survived in abundance?,"freestanding statuary in marble, bronze and terracotta, and reliefs from public buildings and monuments",Between 560 and 575,"To carry water to public fountains, baths, toilets, or industrial sites.","There was little stigma attached to divorce, nor to speedy remarriage after being widowed or divorced.",A,2,culture,,False
1,What was the main source of employment in Babylon?,"There were roughly as many auxiliaries as there were legionaries, implying approximately 250 auxiliary regiments.","The Roman Empire's institutions and culture had a lasting influence on the development of language, religion, art, and architecture in its territories.",Textile and clothing production,"Bread baked in state factories, olive oil, wine, and pork",C,2,culture,,False
1,What type of house was a domus?,Opus sectile became especially popular for luxury surfaces in the 4th century.,"controlling the threat of rebellions through limiting the size of work groups, and hunting down fugitive slaves",the traditional veneration of the ancestral dead and of the Genius,A privately owned single-family house,D,2,culture,,False
1,Which three cities in the Empire were almost twice the size of any European city at the beginning of the 17th century?,The Flavian Amphitheatre became the regular arena for blood sports in Rome.,The emperor had the final say in the outcome of spectacles and arena events in Rome.,The Roman imperial cult is a major way Rome advertised its presence in the provinces and cultivated shared cultural identity.,"Rome, Alexandria, and Antioch",D,2,geography,,False
1,What is the name of the Roman temple in Rome that was later converted into a Catholic church?,"Major examples of Roman mosaics are found in present-day Turkey, Italy, southern France, Spain, and Portugal.",The Roman temple in Rome that was later converted into a Catholic church is called the Pantheon.,Mediterranean and major rivers,"the garrison at Rome, the provincial army, and the navy",B,2,religion,,False
1,What type of portraits are represented primarily by the Fayum mummy portraits?,No,Portraiture in painting,ludi scaenici,agriculture,B,2,culture,,False
1,What were the ingredients added to the daily ration of bread distributed by the state?,They would be unable to set down the full scope,"olive oil, wine, and pork",Opus sectile became especially popular for luxury surfaces in the 4th century.,They provided support for individuals to succeed through networking.,B,2,culture,,False
1,Which writers committed suicide during the reign of Nero?,Domitian crucified them,"Seneca, Lucan, and Petronius",Ovid's versions of Greek myths in his Metamorphoses,"Nerva, Trajan, Hadrian, Antoninus Pius, Marcus Aurelius",B,2,rulers,,False
1,What was the estimated iron output during the Roman era?,"82,500 tonnes",Books considered subversive,Staged combats,Thracian or Gallic,A,2,culture,,False
1,During which period did the Roman Empire experience unprecedented stability and prosperity?,The common people.,Pax Romana,Text 308,The cornu.,B,2,culture,,False
1,What were Latin words incorporated into Greek commonly used for?,Romans counted coins rather than weighing them,"Conservative Romans viewed the exclusive oaths and secrecy involved in the mysteries as characteristic of 'magic', conspiracy, and subversive activity","military, administration, and trade and commerce matters","An Itinerarium, often assumed to be based on the Roman cursus publicus",C,2,battles,,False
1,What was the purpose of the Roman road system?,Public readings (recitationes) expanded from the 1st through the 3rd century.,The decline of cities in the 6th and 7th centuries led to the eventual demise of chariot racing.,Tax collection was justified by the need to maintain the military.,"Facilitated military policing, communications, and trade.",D,2,battles,,False
1,What is the name of the structure that became the regular arena for blood sports in Rome?,North Africa,"Rome differed from Greek city-states in allowing freed slaves to become citizens because any future children of a freedman were born free, with full rights of citizenship.","The Flavian Amphitheatre, better known as the Colosseum, became the regular arena for blood sports in Rome.","The Mediterranean, parts of the North Atlantic coasts, and the Black Sea.",C,2,culture,,False
1,Which Roman author is considered the principal Latin prose author of the Augustan age?,Text 676,Odoacer,Livy,Transport by water.,C,2,culture,,False
1,What caused the contraction of the money supply and banking sector in the mid-200s?,Free people living within the Roman world who were not considered citizens were called peregrini.,"Conditions during the Crisis of the Third Century, such as reductions in long-distance trade, disruption of mining operations, and the physical transfer of gold coinage outside the empire by invading enemies, greatly diminished the money supply and the banking sector.",The width of the purple stripes (clavi) on his tunic determined the wearer's status.,"Judaism, unlike Christianity, was considered a religio licita because it was a legitimate religion.",B,2,culture,,False
1,Who were considered to be educated and well-versed in the arts according to Augustan love poetry?,Plagiarism or forgery,They formed guilds.,Their own guilds.,The ideal woman,D,2,culture,,False
1,What activities were originally practiced in the Campus Martius?,The Campus Martius was originally an exercise field where young men learned horsemanship and warfare. Hunting was also considered an appropriate pastime.,"Mimus theatre featured scripted scenarios with free improvisation, risqué language and sex scenes, action sequences, and political satire.",City planning and urban lifestyles were influenced by the Greeks early on.,"A professional deposit banker received and held deposits for a fixed or indefinite term, and lent money to third parties.",A,2,culture,,False
1,What was the estimated size of the Imperial army in the 1st century?,Adultery was criminalized,Apicius,the cornu,"About 300,000 soldiers",D,2,battles,,False
1,Who justified one-man rule with a vast programme of religious revivalism and reform?,Augustus,"Augustus undertook a vast building programme in Rome, including the construction of the Altar of Augustan Peace (Ara Pacis Augustae) and the importation of an obelisk from Egypt.",The persecution of heretics by the government and the church in Late Antiquity began with Theodosius I and his multiple laws against alternate forms of Christianity.,"Diocletian's efforts to stabilize the Empire included two major compilations of law in four years, the Codex Gregorianus and the Codex Hermogenianus.",A,2,rulers,,False
1,What area in Rome was a focus of Augustan monumental architecture?,Martial and Statius,The Julio-Claudian emperors,Mimus theatre.,The Campus Martius,D,2,culture,,False
1,What were the titles used to designate the dignitas of certain senators and their immediate family?,"In most areas, polytheists were not molested, and apart from a few ugly incidents of local violence, Jewish communities also enjoyed a century of stable, even privileged, existence.",Italy had a higher GDP per capita due to tax transfers from the provinces and the concentration of elite income.,hoop rolling and knucklebones (astragali or 'jacks'),vir illustris and clarissimus,D,2,culture,,False
1,How were senators appointed in the Roman Empire?,"The military turned to policing to protect Roman citizens, agricultural fields, and religious sites.","The state distributed bread, olive oil, wine, and pork as part of the annona.",Emperors often filled vacancies in the 600-member body by appointment.,The military established control of a territory through war.,C,2,culture,,False
1,What is a common material used in Roman mosaics?,banned it,"Under 400,000 soldiers.",The physical arrangement,Stone and glass,D,2,culture,,False
1,What did the Romans do to alter their geography?,The toga was primarily worn for conducting political or court business and religious rites.,"They enjoyed a century of stable, even privileged, existence.","The system of roadways facilitated military policing, communications, and trade, and were resistant to floods and other environmental hazards. Some remained usable for over a thousand years.",cut down entire forests,D,2,culture,,False
1,From which region did plentiful and major examples of Roman mosaics come?,aqueducts,present-day Turkey,Berytus (present-day Beirut),Frontinus,B,2,geography,,False
1,Which architectural traditions influenced Islamic architecture?,268 different occupations are recorded in Rome and 85 in Pompeii.,The foundation of the mos maiorum is the archaic religion believed to have come from the earliest kings of Rome.,Rome's architectural tradition,Urbanization in Roman Africa expanded on Greek and Punic coastal cities.,C,2,culture,,False
1,What was the purpose of mansio in the Roman empire?,"Supplying and transporting the legions, protecting the frontiers, and guarding maritime trade against pirates",Etruscan and Greek models and techniques,A mansio was a privately run service station franchised by the imperial bureaucracy for the cursus publicus.,Revenues went towards the veterans' pension fund (aerarium militare),C,2,culture,,False
1,Who displayed a 'global map of the known world' for the first time in public at Rome?,Hadrian,"Seneca, Lucan, Petronius, Martial, Statius, Pliny the Elder, Pliny the Younger, Tacitus.",Augustus,Ovid's versions of Greek myths in his Metamorphoses,C,2,rulers,,False
1,"According to Tertullian, which religion was considered a religio licita?",Roman sculpture,Public baths,pallium,Judaism,D,2,religion,,False
1,What languages influenced the Gallo-Romance languages?,Agriculture,The rhetor,Koine Greek,Gaulish and Latin,D,2,culture,,False
1,When did slavery gradually cease in Roman society?,"The priesthoods of the state religion were filled from the same pool of men who held public office, and the Pontifex Maximus was the emperor.","Romans were not obligated to cultivate one god or cult only, so religious tolerance was not an issue.",The symbolic and social privileges of the upper classes and the fading republican principle of citizens' equality under the law.,6th and 7th centuries,D,2,culture,,False
1,What were some ways in which individuals could obtain prestige in Roman society?,"The military turned to policing to protect Roman citizens, agricultural fields, and religious sites.",They could lose their standing as honestiores and become subject to punishments that created the conditions of martyrdom.,"In the 1st century, books were in the form of papyrus rolls (volumen) and by the end of the 3rd century, the codex (pages bound to a spine) replaced it.","Investing in grand estates or townhouses, luxury items, public entertainments, funerary monuments, and religious dedications.",D,2,religion,,False
1,What was considered adultery according to the moral legislation?,The greatest number of common laborers were employed in agriculture.,"Rank or role, not individual characteristics.","The tunics of poor people and laboring slaves were made from coarse wool in natural, dull shades.","Illicit sex act (stuprum) between a male citizen and a married woman, or between a married woman and any man other than her husband",D,2,politics,,False
1,Who wrote a treatise on aqueducts?,Only the emperor,eloquentia,papyrus roll (volumen),Frontinus,D,2,culture,,False
1,Who had the final say in the outcome of spectacles and arena events in ancient Rome?,The emperor had the final say in the outcome of spectacles and arena events in ancient Rome.,Dancing girls from Syria and Cadiz were extremely popular.,The credit shortage in ancient Rome was caused by a serious shortage in 33 AD.,"Magistrates elected at Rome who in the name of the Roman people governed senatorial provinces; or governors, usually of equestrian rank, who held their imperium on behalf of the emperor in imperial provinces, most notably Roman Egypt.",A,2,rulers,,False
1,What was the estimated population of the Roman Empire?,Empire without end.,Only the emperor,55-60 million inhabitants,None,C,2,culture,,False
1,Did Constantine engage in a purge during his reign?,Individual tubs.,socially ambitious households,No,5%,C,2,rulers,,False
1,What types of artwork depicted women in the Roman Empire?,On the interior decoration of private homes,"Palaces, catacombs, and villas.",Dicing as a form of gambling was a popular pastime during the festival of the Saturnalia.,Portraiture in painting and sculpture,D,2,culture,,False
1,What did the Church formally discourage in terms of food consumption?,A collection of Roman recipes,Guilds (collegia) and corporations (corpora) provided support for individuals to succeed through networking.,The Church formally discouraged gluttony.,"freestanding statuary in marble, bronze and terracotta, and reliefs from public buildings and monuments",C,2,religion,,False
1,What type of performances were featured in mimus theatre?,A senator had to meet a minimum property requirement of 1 million sestertii.,Serving at least one term as an executive magistrate and meeting a minimum property requirement of 1 million sestertii,"An illicit sex act (stuprum) between a male citizen and a married woman, or between a married woman and any man other than her husband.","Scripted scenarios with free improvisation, risqué language and sex scenes, action sequences, and political satire, along with dance, juggling, acrobatics, tightrope walking, striptease, and dancing bears.",D,2,politics,,False
1,What impact did the Roman and Greek art have on the Italian Renaissance?,"The mysteries involved exclusive oaths and secrecy, which conservative Romans viewed with suspicion as characteristic of 'magic', conspiracy, and subversive activity.",Roman and Greek art had a profound impact on the Italian Renaissance.,funeral games and sacrifices,"Latin evolved into the Romance languages, while Medieval Greek became the language of the East.",B,2,culture,,False
1,What was the estimated average lifespan in ancient Rome?,Berytus (present-day Beirut),The allegiance,Mid-twenties,Roman economy,C,2,culture,,False
1,What did the Church formally discourage in relation to food?,munera,Gluttony.,peregrini,Hunting,B,2,religion,,False
1,"What was the policy of Hadrian, Trajan's successor?","High standards of Latin, Latinitas",multistory apartment buildings (insulae),Maintaining rather than expanding the empire.,the Codex Gregorianus and the Codex Hermogenianus,C,2,politics,,False
1,What was the purpose of moral legislation in ancient Rome?,The basic unit of reckoning value in the early Empire was the sestertius.,To regulate conduct and promote 'family values',"Trained combatants who might be slaves, convicts, or free volunteers",Slaves were considered property and had no legal personhood. They lacked the right to legal marriage called conubium.,B,2,culture,,False
1,How many emperors followed Augustus in the Julio-Claudian dynasty?,Four,Senators.,free or slaves,De aquaeductu,A,2,rulers,,False
1,What was the average lifespan in the empire?,3rd century BC,cursus publicus,Cereals and legumes,mid-twenties,D,2,culture,,False
1,What were the distinctive national garments of male citizens in Rome?,Imperial era,the Iberian Peninsula,The toga,Castration,C,2,culture,,False
1,What type of clothing became highly decorated with patterns and motifs during the Dominate period?,Clothing worn by both soldiers and bureaucrats,The festival of the Saturnalia,Slaves were given the worst places in the amphitheatre.,Tertullian considered deaths in the arena to be nothing more than a dressed-up form of human sacrifice.,A,2,culture,,False
1,What were Roman roads primarily built for and what was the purpose of the cursus publicus?,Hadrian's Wall,Domitian crucified copyists for reproducing works deemed treasonous.,"The four emperors that succeeded Augustus were Tiberius, Caligula, Claudius, and Nero.",Roman roads were primarily built for military purposes and the cursus publicus was a state mail and transport service established by Augustus.,D,2,rulers,,False
1,Who became the first emperor to convert to Christianity in the early 4th century?,"The first senator from the easternmost province, Cappadocia, was admitted under Marcus Aurelius.","Virgil, Horace, and Ovid.",Domitian crucified them,Constantine I,D,2,rulers,,False
1,What were some public spaces in Ancient Rome that helped foster a sense of 'Romanness'?,"forums, amphitheatres, racetracks, and baths",Dances of Cybele and Isis,"The Campus Martius was originally used as an exercise field for young men to learn horsemanship and warfare. Hunting was also considered an appropriate pastime. Some women trained as gymnasts and dancers, and a rare few as female gladiators.",They were part of the informal body of advisors to the emperor,A,2,culture,,False
1,"What is indicated by the depiction of gladiators on mosaics, wall paintings, lamps, and in graffiti?","A series of arena scenes: musicians, gladiators, beast fighters, and convicts condemned to the beasts",Roman fascination with gladiators,They were used for blood sports and theatrical events.,Fine dining appeared only at dinner parties in wealthy homes with a chef and kitchen staff.,B,2,culture,,False
1,When did a credit shortage occur in ancient Rome?,In 33 AD,Papyri,architecture,the senatorial elite,A,2,culture,,False
1,What was the primary source of direct tax revenue in ancient Rome?,Theatre and dance.,Individuals,moral and practical,This arrangement,B,2,politics,,False
1,Which emperor made Christianity the state religion?,Constantine and his successors banned public sacrifice while tolerating other traditional practices.,Theodosius I,The Year of the Four Emperors yielded Vespasian as the victor.,Commodus,B,2,rulers,,False
1,Where is the Pont du Gard aqueduct located?,mimus theatre,Imperial era,cornu,southern France,D,2,geography,,False
1,What kind of clothing did emperors and elite men often wear in the 2nd century?,"Those who converted to Christianity could lose their standing as honestiores, especially if they declined to fulfill religious responsibilities, and thus became subject to punishments that created the conditions of martyrdom.",Through networking and support provided by guilds (collegia) and corporations (corpora).,"In the 2nd century, emperors and elite men are often portrayed wearing the pallium, an originally Greek mantle.",Local businessmen (negotiatores or mercatores).,C,2,culture,,False
1,What was the political structure of the Roman Republic?,"Mystery religions, which offered initiates salvation in the afterlife, were a matter of personal choice.",The Republic was governed by annually elected magistrates in conjunction with the Senate.,"A pedagogue, usually a Greek slave or former slave.",The Romans used the system of roads called 'viae'.,B,2,politics,,False
1,What helped foster a sense of 'Romanness' in the Roman Empire?,"A villa ideally commanded a view or vista, carefully framed by the architectural design.",Public monuments and communal spaces,"Supply and transport of the legions, protection of frontiers, and safeguarding maritime trade against pirates",Sarcophagus relief is the richest single source of Roman iconography.,B,2,culture,,False
1,What were some of the criticisms of theatre and dance in the later Empire?,The Romans used the system of roads called 'viae'.,Theatre and dance were often condemned by Christian polemicists,"Cybele, Isis, Epona, Mithras, and Sol Invictus",Regulation of the banking system was minimal.,B,2,religion,,False
1,What were the limitations on freedmen in ancient Rome?,"Competitive events such as footraces, boxing, wrestling, and the pancratium.","A freedman was not entitled to hold public office or the highest state priesthoods, could not marry a woman from a senatorial family, nor achieve legitimate senatorial rank himself",They had opportunities to profit and exercise influence in ways previously less available to them.,"The codex, which had pages bound to a spine, replaced the volumen.",B,2,culture,,False
1,What type of portraits are primarily represented by the Fayum mummy portraits?,Roman metal production,Roman imperial cult,Portraiture in painting,"""political capitalism""",C,2,culture,,False
1,"According to the Babylonian Talmud, what did they say about the Roman government's concerns?","They declared that if all seas were ink, all reeds were pen, all skies parchment, and all men scribes, they would be unable to set down the full scope of the Roman government's concerns.",Imperial portrait sculptures may model a mature head atop a youthful nude or semi-nude body with perfect musculature.,The Roman obsession with documents and inscriptions.,The law limited the number of slaves an owner was allowed to free in his will.,A,2,culture,,False
1,How far apart were the mansiones located along the roads?,Every seven to twelve Roman miles,The Roman economy was based on a form of 'political capitalism' in which the state regulated commerce to assure its own revenues.,It was one of the most significant technical and musical achievements of antiquity,Athenian democracy and Roman republicanism,A,2,geography,,False
1,What is the principal Latin prose author of the Augustan age?,4%,The Barbarian Invasions,Livy,Noxii,C,2,culture,,False
1,What role did freedmen play in the early Roman Empire?,Freedmen held key positions in the government bureaucracy.,The main commodity traded in the Roman Empire was grain.,The fall of the Western Roman Empire,"Cults of Cybele, Isis, Epona, and solar gods such as Mithras and Sol Invictus.",A,2,culture,,False
1,What were the languages that were useful to know during the early Empire?,architecture,Greek and Latin,Stone and glass,credit,B,2,culture,,False
1,What type of books were popular in Roman society?,"Competitive events such as footraces, boxing, wrestling, and the pancratium were held in smaller venues like the amphitheatre and stadium.","Illustrated books, including erotica","There were roughly as many auxiliaries as there were legionaries, implying approximately 250 auxiliary regiments.",A slave's rapist had to be prosecuted by the owner for property damage under the Aquilian Law.,B,2,culture,,False
1,What led to increased social mobility in Roman society?,Hunting and learning horsemanship and warfare.,"To supply water to public fountains, baths, toilets, and industrial sites",The blurring of the Republic's more rigid hierarchies,Athenian democracy and Roman republicanism.,C,2,politics,,False
1,What was the purpose of requiring the use of Latin in various sections of the administration during the early Empire?,"They enjoyed a century of stable, even privileged, existence.",There is no evidence that a linguistic imperialism existed during the early Empire.,"Vehicles, wheels, and ships",Coins were valued based on their face value.,B,2,politics,,False
1,What were the main sources of calories for most Romans?,Non-citizens,Hellenistic ruler cult,dominus,Cereals and legumes,D,2,culture,,False
1,What were the mystery religions that featured ecstatic dancing?,"The Romans assembled all essential components of the much later steam engine, including the crank and connecting rod system, Hero's aeolipile, the cylinder and piston, non-return valves, and gearing.","The right to declare war, ratify treaties, and negotiate with foreign leaders","Forums, amphitheatres, racetracks, and baths.",The mystery religions that featured ecstatic dancing were the cults of Cybele and Isis.,D,2,culture,,False
1,What was the traditional method of book production in ancient Rome?,"kid, beans, greens, a chicken, and leftover ham",Books were written out on a papyrus roll (volumen) by scribes.,The standardization of money,Writing out copies on a papyrus roll (volumen) by scribes.,B,2,culture,,False
1,What event preceded circus games?,"Hoop rolling, knucklebones, and ball games like trigon and harpastum.",An elaborate parade (pompa circensis),They could not hold public office or achieve legitimate senatorial rank,in the form of cereals and legumes,B,2,culture,,False
1,What did the Jewish–Roman wars result from?,"According to Gaius, the essential distinction in the Roman 'law of persons' was that all humans were either free (liberi) or slaves (servi).",The Jewish–Roman wars resulted from political as well as religious conflicts.,"pubs and bars, inns, and food stalls (tabernae, cauponae, popinae, thermopolia)","Musicians, gladiators, beast fighters, and convicts condemned to the beasts",B,2,religion,,False
1,What were performers in ancient Rome able to achieve through their profession?,"Making a register of cities, taking a census, and surveying the land.",Greater than that of most other societies prior to industrialization,Slaves were given the worst places in the amphitheatre.,Stars could enjoy considerable wealth and celebrity.,D,2,culture,,False
1,What type of book format started replacing the volumen by the end of the 3rd century?,"Peregrini, non-Romans",Apollodorus of Damascus,Hellenistic ruler cult,Codex,D,2,culture,,False
1,What did a professional deposit banker do in ancient Rome?,"A professional deposit banker received and held deposits for a fixed or indefinite term, and lent money to third parties.",The mid-1st through mid-2nd century is referred to as the 'Silver Age' of Latin literature.,Chariot teams were known by the colors they wore.,Greek art had a profound influence on Roman art.,A,2,culture,,False
1,What type of buildings did most people in Rome live in?,multistory apartment buildings (insulae),"The Romans assembled the crank and connecting rod system, Hero's aeolipile, the cylinder and piston, non-return valves, and gearing.",A typical bank had fairly limited capital.,Poetry idealized the lives of farmers and shepherds.,A,2,culture,,False
1,What was a common practice in libraries during the Roman Empire?,Collectors amassed personal libraries,Public monuments and communal spaces,The Gallo-Romance languages and modern Basque.,"Mystery religions, which offered initiates salvation in the afterlife, were a matter of personal choice.",A,2,culture,,False
1,What evidence suggests elements of economic rationalism in ancient Rome?,the threat of rebellions,The Empire had a network of regional economies based on a form of 'political capitalism' where the state regulated commerce to assure its own revenues.,The Fayum mummy portraits,Papyri preserve complex accounting methods,D,2,culture,,False
1,What were the main languages of the Roman Empire?,Theatre and dance.,35%,Latin and Greek,a charcoal brazier,C,2,culture,,False
1,"During the early imperial era, which languages had everyday interpenetration based on bilingual inscriptions?","During the early imperial era, Latin and Greek had everyday interpenetration based on bilingual inscriptions.",By allowing the holder of a debt to transfer it to another party as a means of payment,The Roman obsession with documents and inscriptions.,Hunting and learning horsemanship and warfare.,A,2,culture,,False
1,"During the early imperial era, which languages were commonly interpenetrated?",Latin and Greek,imperium sine fine,The pallium,Text 676,A,2,culture,,False
1,What was the main form of imperial art?,Portraiture,"10,000 t",The cornu.,Roman law,A,2,culture,,False
1,What is the distance between mansiones determined by?,Uprisings in the provinces were infrequent and put down 'mercilessly and swiftly'.,how far a wagon could travel in a day,"Various woodwinds, brass instruments, stringed instruments, and percussion.",The average Roman was shorter in stature than the population of pre-Roman Italian societies and medieval Europe.,B,2,culture,,False
1,What rights did a freed slave have in Rome?,"After manumission, a slave who had belonged to a Roman citizen enjoyed active political freedom (libertas), including the right to vote.","Individuals in Roman society could obtain prestige by investing their wealth in grand estates or townhouses, luxury items, public entertainments, funerary monuments, and religious dedications.",They were called munera.,The cornu was a long tubular metal wind instrument.,A,2,politics,,False
1,What were some of the decorative arts that were popular among luxury consumers in ancient Rome?,Elaborately carved marble and limestone,The festival of the Saturnalia,"Dense urban populations, poor sanitation, and the transfer of infectious diseases","fine pottery, silver and bronze vessels and implements, and glassware",D,2,culture,,False
1,Which state claimed to be the Roman Empire's successor and crowned Charlemagne as Roman emperor?,The Holy Roman Empire,"Received and held deposits for a fixed or indefinite term, and lent money to third parties","The Tabula Peutingeriana is an Itinerarium, often assumed to be based on the Roman cursus publicus.",All humans were either free or slaves.,A,2,rulers,,False
1,What were the functions of public baths in ancient Rome?,Through pipes fed by tanks that collected water from masonry channels.,The strife-torn Year of the Four Emperors,"Celtic, Hispanic or Germanic individuals","The public baths served hygienic, social, and cultural functions.",D,2,culture,,False
1,What were gladiators in ancient Rome?,Local businessmen (negotiatores or mercatores) exported better ready-to-wear garments.,The Roman obsession with documents and inscriptions,local businessmen (negotiatores or mercatores),"Gladiators were trained combatants who might be slaves, convicts, or free volunteers.",D,2,culture,,False
1,Which city in England has architectural features that are a later reconstruction?,Separating fiscal responsibility from justice and administration was a reform to prevent provincial governors and tax farmers from exploiting local populations for personal gain.,Aquae Sulis in Bath,"After 25 years of service, the Roman auxilia were rewarded with Roman citizenship, which was also extended to their sons.",Relay stations served as service stations for the cursus publicus and grew into villages or trading posts.,B,2,geography,,False
1,What was the driving concern for legislation under Augustus and his successors?,"controlling the threat of rebellions through limiting the size of work groups, and hunting down fugitive slaves","To secure their loyalty, several emperors paid the donativum, a monetary reward.",cults of Cybele and Isis,At the age of 14,A,2,rulers,,False
1,Which mystery religions were practiced in addition to one's family rites and public religion in the Roman Empire?,A professional deposit banker.,The senatorial elite were heavily involved in private lending.,"Cults of Cybele, Isis, Epona, and of solar gods such as Mithras and Sol Invictus.",The mystery religions that featured ecstatic dancing were the cults of Cybele and Isis.,C,2,religion,,False
1,What was one way that senators were added to the 600-member body?,Emperors often filled vacancies in the 600-member body by appointment.,"The Roman Empire's institutions and culture had a lasting influence on the development of language, religion, art, and architecture in its territories.","The tibia, a woodwind instrument, was played at sacrifices.",The state regulated commerce to assure its own revenues through a form of 'political capitalism',A,2,culture,,False
1,What were the reasons for senators to be removed from the Senate?,Protecting maritime trade against pirates.,"professional and trade guilds, veterans' groups, religious sodalities, drinking and dining clubs, performing troupes, and burial societies.",Senators could be removed for violating moral standards.,Toleration of the Jews was maintained under Christian emperors.,C,2,politics,,False
1,What were some activities for children and young people in the Empire?,Aqua Claudia and Aqua Marcia,Hoop rolling and knucklebones (astragali or 'jacks'),"The main course consisted of kid, beans, greens, a chicken, and leftover ham.",Guilds and corporations provided support for individuals to succeed through networking.,B,2,culture,,False
1,What was the most copious form of imperial art in Ancient Rome?,Leading citizens,gluttony,Individuals,Portraiture,D,2,culture,,False
1,What were the reasons for the stability of the Roman Empire?,"Most apartments in Rome lacked kitchens, but a charcoal brazier could be used for rudimentary cookery.","The technique used to create mosaics in ancient Rome is the tessellated mosaic, formed from uniform pieces (tesserae) of materials such as stone and glass.",The archaic religion believed to have come from the earliest kings of Rome,The cohesion of the empire was furthered by a degree of social stability and economic prosperity that Rome had never before experienced.,D,2,culture,,False
1,Where are plentiful and major examples of Roman mosaics found?,To advertise Rome's presence in the provinces and cultivate shared cultural identity,"The different categories of work performed by slaves in ancient Rome were domestic, imperial or public service, urban crafts and services, agriculture, and mining.","Plentiful and major examples of Roman mosaics come from present-day Turkey, Italy, southern France, Spain, and Portugal.","They are found in present-day Turkey, Italy, southern France, Spain, and Portugal.",C,2,culture,,False
1,"What garment was considered appropriate for Christians and educated people, in contrast to the toga?",Frontinus,tibia,The pallium,a household shrine,C,2,culture,,False
1,Why did the Roman population require constant immigration to maintain its numbers?,Some of the early styles of gladiator fighting had ethnic designations such as 'Thracian' or 'Gallic'.,"The roads were primarily built for military purposes, but also served commercial ends.","The death rate exceeded the birth rate in cities, making them a 'demographic sink'.",The rite of apotheosis is the deceased emperor's deification.,C,2,culture,,False
1,What influenced Latin language and culture?,"freestanding statuary in marble, bronze and terracotta, and reliefs from public buildings and monuments",The decline of cities in the 6th and 7th centuries,"The public baths served hygienic, social, and cultural functions.","Greek grammar, literature, poetry, and philosophy",D,2,culture,,False
1,Who had the final say in the outcome of spectacles in Roman amphitheatres?,"The state distributed bread, olive oil, wine, and pork as part of the annona.",Between 560 and 575.,During the Crisis of the Third Century.,The emperor had the final say.,D,2,rulers,,False
1,What were the preferred food choices of urban populations and the military in ancient Rome?,construction industry,Bread,limited,Circuses,B,2,battles,,False
